,num4black,num4white,0,1,2,3,4,5
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4H6D8F8C7D1H4B3A2B7,5.0,1.0,134.0,2286.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4H6D8F8C7D1H4B3A2B7B1,1.0,4.0,135.0,1536.0,1925.0,7934.0,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4H6D8F8C7D1H4B3A2B7B1C1,2.0,1.0,136.0,7686.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4H6D8F8C7D1H4B3A2B7B1C1E8,1.0,3.0,137.0,2608.0,5512.0,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4H6D8F8C7D1H4B3A2B7B1C1E8A1,2.0,1.0,138.0,6623.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4H6D8F8C7D1H4B3A2B7B1C1E8A1D7,1.0,1.0,,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3,3.0,9.0,140.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6,3.0,9.0,141.0,352.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7,2.0,9.0,142.0,212.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7H4,7.0,3.0,143.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7H4H5,7.0,3.0,144.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7H4H5H6,7.0,3.0,145.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7H4H5H6H7,7.0,3.0,146.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7H4H5H6H7F7,7.0,3.0,147.0,193.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6F6H3G6E7H4H5H6H7F7G3,2.0,3.0,148.0,,,,,
