,num4black,num4white,0,1,2,3
F5D6C5F4E3C6E6F6D7C7E7E8G3C4B5C3D3D8G4,3.0,1.0,101.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8G3C4B5C3D3D8G4D2,3.0,1.0,102.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8G3C4B5C3D3D8G4D2F8,3.0,1.0,103.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8G3C4B5C3D3D8G4D2F8F7,3.0,1.0,104.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8G3C4B5C3D3D8G4D2F8F7E2,3.0,1.0,105.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8G3C4B5C3D3D8G4D2F8F7E2G5,3.0,1.0,106.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8G3C4B5C3D3D8G4D2F8F7E2G5F2,3.0,1.0,107.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8G3C4B5C3D3D8G4D2F8F7E2G5F2F3,3.0,1.0,108.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8G3C4B5C3D3D8G4D2F8F7E2G5F2F3B3,3.0,1.0,109.0,392.0,,
F5D6C5F4E3C6E6F6D7C7E7E8G3C4B5C3D3D8G4D2F8F7E2G5F2F3B3H3,2.0,2.0,110.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8G3C4B5C3D3D8G4D2F8F7E2G5F2F3B3H3C1,2.0,2.0,111.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8G3C4B5C3D3D8G4D2F8F7E2G5F2F3B3H3C1A4,2.0,2.0,112.0,225.0,,
F5D6C5F4E3C6E6F6D7C7E7E8G3C4B5C3D3D8G4D2F8F7E2G5F2F3B3H3C1A4B6,3.0,1.0,113.0,350.0,,
F5D6C5F4E3C6E6F6D7C7E7E8G3C4B5C3D3D8G4D2F8F7E2G5F2F3B3H3C1A4B6A5,2.0,1.0,114.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8G3C4B5C3D3D8G4D2F8F7E2G5F2F3B3H3C1A4B6A5C8,2.0,1.0,115.0,427.0,,
F5D6C5F4E3C6E6F6D7C7E7E8G3C4B5C3D3D8G4D2F8F7E2G5F2F3B3H3C1A4B6A5C8B4,1.0,1.0,116.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8G3C4B5C3D3D8G4D2F8F7E2G5F2F3B3H3C1A4B6A5C8B4H5,1.0,1.0,,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3,2.0,4.0,118.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2,2.0,4.0,119.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6,2.0,4.0,120.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6,2.0,4.0,121.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2,2.0,4.0,122.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1,2.0,4.0,123.0,145.0,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1F2,1.0,4.0,124.0,324.0,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1F2C3,1.0,2.0,125.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5D3C2G6H6D2C1F2C3D1,1.0,2.0,126.0,,,
