,num4black,num4white,0,1,2,3,4,5
F5F6E6D6E7F7D7F8C5E3F3C4,7.0,3.0,213.0,,,,,
F5F6E6D6E7F7D7F8C5E3F3C4C6,7.0,3.0,214.0,,,,,
F5F6E6D6E7F7D7F8C5E3F3C4C6B5,7.0,3.0,215.0,764.0,,,,
F5F6E6D6E7F7D7F8C5E3F3C4C6B5E8,7.0,2.0,216.0,,,,,
F5F6E6D6E7F7D7F8C5E3F3C4C6B5E8G5,7.0,2.0,217.0,,,,,
F5F6E6D6E7F7D7F8C5E3F3C4C6B5E8G5B3,7.0,2.0,218.0,866.0,,,,
F5F6E6D6E7F7D7F8C5E3F3C4C6B5E8G5B3C3,1.0,2.0,219.0,,,,,
F5F6E6D6E7F7D7F8C5E3F3C4C6B5E8G5B3C3B4,1.0,2.0,220.0,,,,,
F5F6E6D6E7F7D7F8C5E3F3C4C6B5E8G5B3C3B4D8,1.0,2.0,221.0,343.0,,,,
F5F6E6D6E7F7D7F8C5E3F3C4C6B5E8G5B3C3B4D8F4,1.0,1.0,222.0,,,,,
F5F6E6D6E7F7D7F8C5E3F3C4C6B5E8G5B3C3B4D8F4C8,1.0,1.0,223.0,,,,,
F5F6E6D6E7F7D7F8C5E3F3C4C6B5E8G5B3C3B4D8F4C8E2,1.0,1.0,224.0,,,,,
F5F6E6D6E7F7D7F8C5E3F3C4C6B5E8G5B3C3B4D8F4C8E2D3,1.0,1.0,225.0,,,,,
F5F6E6D6E7F7D7F8C5E3F3C4C6B5E8G5B3C3B4D8F4C8E2D3C7,1.0,1.0,226.0,,,,,
F5F6E6D6E7F7D7F8C5E3F3C4C6B5E8G5B3C3B4D8F4C8E2D3C7G4,1.0,1.0,227.0,,,,,
F5F6E6D6E7F7D7F8C5E3F3C4C6B5E8G5B3C3B4D8F4C8E2D3C7G4G3,1.0,1.0,228.0,,,,,
F5F6E6D6E7F7D7F8C5E3F3C4C6B5E8G5B3C3B4D8F4C8E2D3C7G4G3D2,1.0,1.0,229.0,,,,,
F5F6E6D6E7F7D7F8C5E3F3C4C6B5E8G5B3C3B4D8F4C8E2D3C7G4G3D2F2,1.0,1.0,230.0,,,,,
F5F6E6D6E7F7D7F8C5E3F3C4C6B5E8G5B3C3B4D8F4C8E2D3C7G4G3D2F2H3,1.0,1.0,,,,,,
