,num4black,num4white,0,1,2,3,4,5
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3D7G5,16.0,1.0,113.0,269.0,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3D7G5F8,7.0,1.0,114.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3D7G5F8D1,7.0,1.0,115.0,358.0,574.0,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3D7G5F8D1A3,1.0,4.0,116.0,495.0,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3D7G5F8D1A3C7,2.0,2.0,117.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3D7G5F8D1A3C7F2,2.0,2.0,118.0,1250.0,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3D7G5F8D1A3C7F2A4,3.0,1.0,119.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3D7G5F8D1A3C7F2A4C1,3.0,1.0,120.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3D7G5F8D1A3C7F2A4C1D8,3.0,1.0,121.0,372.0,1825.0,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3D7G5F8D1A3C7F2A4C1D8F7,1.0,2.0,122.0,2010.0,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3D7G5F8D1A3C7F2A4C1D8F7E8,2.0,1.0,123.0,1672.0,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7F3E3D7G5F8D1A3C7F2A4C1D8F7E8B6,1.0,1.0,,,,,,
F5D6C3D3C4F4E6B3E2C5D7,19.0,1.0,125.0,,,,,
F5D6C3D3C4F4E6B3E2C5D7E3,19.0,1.0,126.0,,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2,19.0,1.0,127.0,598.0,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6,18.0,1.0,128.0,,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3,18.0,1.0,129.0,466.0,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2,13.0,1.0,130.0,,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3,13.0,1.0,131.0,164.0,634.0,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3F1,1.0,2.0,132.0,,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3F1E1,1.0,2.0,133.0,,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3F1E1G4,1.0,2.0,134.0,,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3F1E1G4B6,1.0,2.0,135.0,,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3F1E1G4B6D1,1.0,2.0,136.0,,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3F1E1G4B6D1H3,1.0,2.0,137.0,,,,,
F5D6C3D3C4F4E6B3E2C5D7E3D2F6F3C2G3F1E1G4B6D1H3E7,1.0,2.0,138.0,,,,,
