,num4black,num4white,0,1,2,3,4,5
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2B4F7C8,1.0,4.0,102.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2B4F7C8D2,1.0,4.0,103.0,532.0,572.0,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2B4F7C8D2E8,1.0,1.0,104.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2B4F7C8D2E8A4,1.0,1.0,105.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2B4F7C8D2E8A4A5,1.0,1.0,106.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2B4F7C8D2E8A4A5D8,1.0,1.0,,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7E2H5H6H4H2D2,1.0,2.0,108.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7E2H5H6H4H2D2C1,1.0,2.0,109.0,810.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7E2H5H6H4H2D2C1D8,1.0,1.0,110.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7E2H5H6H4H2D2C1D8C2,1.0,1.0,,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2A5B4F7,3.0,2.0,112.0,453.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2A5B4F7E2,2.0,2.0,113.0,166.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2A5B4F7E2D2,4.0,1.0,114.0,274.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2A5B4F7E2D2C7,2.0,1.0,115.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2A5B4F7E2D2C7D1,2.0,1.0,116.0,421.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2A5B4F7E2D2C7D1A4,1.0,1.0,,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H4,3.0,3.0,118.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H4E7,3.0,3.0,119.0,253.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H4E7F7,1.0,3.0,120.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H4E7F7H7,1.0,3.0,121.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H4E7F7H7H3,1.0,3.0,122.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H4E7F7H7H3F8,1.0,3.0,123.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H4E7F7H7H3F8B4,1.0,3.0,124.0,394.0,518.0,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H4E7F7H7H3F8B4A6,5.0,1.0,125.0,131.0,681.0,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H4E7F7H7H3F8B4A6C2,2.0,2.0,126.0,229.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H4E7F7H7H3F8B4A6C2E8,3.0,1.0,127.0,561.0,716.0,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H4E7F7H7H3F8B4A6C2E8D2,1.0,1.0,,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2A5E2F7D8F8B4,1.0,2.0,129.0,384.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2A5E2F7D8F8B4A4,1.0,1.0,130.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2A5E2F7D8F8B4A4C7,1.0,1.0,,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H4E7F7H7H3F8B4A6A5,2.0,1.0,132.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H4E7F7H7H3F8B4A6A5C8,2.0,1.0,133.0,406.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H4E7F7H7H3F8B4A6A5C8D8,1.0,1.0,,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2B4F7D8,12.0,1.0,135.0,153.0,172.0,326.0,494.0,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2B4F7D8A4,1.0,3.0,136.0,290.0,722.0,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2B4F7D8A4E8,2.0,1.0,137.0,819.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2B4F7D8A4E8E2,1.0,2.0,138.0,410.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2B4F7D8A4E8E2D2,2.0,1.0,139.0,714.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2B4F7D8A4E8E2D2D1,1.0,1.0,,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7B5,2.0,3.0,141.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7B5B4,2.0,3.0,142.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7B5B4H4,2.0,3.0,143.0,185.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7B5B4H4H5,2.0,1.0,144.0,820.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7B5B4H4H5C2,1.0,2.0,145.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7B5B4H4H5C2D8,1.0,2.0,146.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7B5B4H4H5C2D8E7,1.0,2.0,147.0,597.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7B5B4H4H5C2D8E7F1,3.0,1.0,148.0,252.0,749.0,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7B5B4H4H5C2D8E7F1E8,1.0,1.0,,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H5H4B3A3D2E7F8C2,4.0,1.0,150.0,262.0,655.0,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H5H4B3A3D2E7F8C2F2,1.0,3.0,151.0,503.0,750.0,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H5H4B3A3D2E7F8C2F2D1,1.0,1.0,152.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5H6H5H4B3A3D2E7F8C2F2D1E2,1.0,1.0,,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2B4F7D8F2,2.0,2.0,154.0,331.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2B4F7D8F2D2,2.0,1.0,155.0,652.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2B4F7D8F2D2H5,1.0,1.0,156.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2B4F7D8F2D2H5H3,1.0,1.0,157.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2B4F7D8F2D2H5H3H4,1.0,1.0,,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7E2D2,1.0,4.0,159.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7E2D2C1,1.0,4.0,160.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7E2D2C1F1,1.0,4.0,161.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7E2D2C1F1C2,1.0,4.0,162.0,191.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7E2D2C1F1C2D8,1.0,3.0,163.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7E2D2C1F1C2D8B4,1.0,3.0,164.0,223.0,481.0,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7E2D2C1F1C2D8B4D1,1.0,1.0,165.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7E2D2C1F1C2D8B4D1H4,1.0,1.0,,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2A5B4F7E2A4,2.0,1.0,167.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2A5B4F7E2A4C7,2.0,1.0,168.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2A5B4F7E2A4C7C8,2.0,1.0,169.0,473.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2A5B4F7E2A4C7C8D8,1.0,1.0,,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2A5F2D2H4H5E8F1,2.0,1.0,171.0,570.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2A5F2D2H4H5E8F1H6,1.0,1.0,,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2B4F7D8E2,6.0,1.0,173.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2B4F7D8E2E8,6.0,1.0,174.0,323.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2B4F7D8E2E8F2,5.0,1.0,175.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2B4F7D8E2E8F2D1,5.0,1.0,176.0,214.0,449.0,710.0,774.0,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6G3B5E7B3C6C2B4F7D8E2E8F2D1A4,1.0,1.0,,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7E2E8,5.0,1.0,178.0,206.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7E2E8C2,4.0,1.0,179.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7E2E8C2H5,4.0,1.0,180.0,215.0,444.0,631.0,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7E2E8C2H5B4,1.0,2.0,181.0,238.0,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7E2E8C2H5B4A3,1.0,1.0,182.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7E2E8C2H5B4A3B3,1.0,1.0,183.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7E2E8C2H5B4A3B3H4,1.0,1.0,184.0,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7E2E8C2H5B4A3B3H4H6,1.0,1.0,,,,,,
F5D6C3D3C4F4F6G5E6D7E3C5B6F3G4G6C6G3H3F2C7B5B4H4D8,2.0,2.0,186.0,,,,,
