,num4black,num4white,0,1,2,3
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5C7C8E8G8F4E2D2G3G6B4B6H5A3,2.0,1.0,120.0,163.0,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5C7C8E8G8F4E2D2G3G6B4B6H5A3B3,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C3D3B3C2A6C7B4G6F4H4C8E8F2,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5C7C8E8G8F4E2D2G3G6H5E1B8H3B3,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C3D3B3C2D2G6B4F4G4H6E2H3,1.0,1.0,124.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C3D3B3C2D2G6B4F4G4H6E2H3E8,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5C7C8E8G8F4E2D2G3G6H5E1B8H3B6,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C3D3B3C2D2G6B4F4G4H6C8,2.0,1.0,127.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C3D3B3C2D2G6B4F4G4H6C8C7,2.0,1.0,128.0,156.0,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C3D3B3C2D2G6B4F4G4H6C8C7F2,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8C8B6C3E8G8D3B4B3F4A5A4A3F2G4C2,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C3D3B3C2A6C7B4G6F4H4F2E8G8,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C3D3B3C2A6C7B4G6F4H4F2E2C8,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4B4G6G4F4G3,2.0,1.0,133.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4B4G6G4F4G3H5,2.0,1.0,134.0,140.0,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4B4G6G4F4G3H5D2,1.0,1.0,135.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4B4G6G4F4G3H5D2A3,1.0,1.0,136.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4B4G6G4F4G3H5D2A3A6,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8C8B6C3E8G8D3B4B3F4A5A4A3F2B5,1.0,1.0,138.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8C8B6C3E8G8D3B4B3F4A5A4A3F2B5D2,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C3D3B3C2A6C7B4G6F4H4C8E8E2,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4B4G6G4F4G3H5C3,1.0,1.0,141.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4B4G6G4F4G3H5C3A3,1.0,1.0,142.0,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5B6C8C7B8A4B4G6G4F4G3H5C3A3D3,1.0,1.0,,,,
F5F6E6D6E7G5C5F7C4F3E3C6D7D8F8B5C7C8E8G8F4E2D2G3G6B4H4,1.0,1.0,144.0,,,
