,num4black,num4white,0,1,2,3,4,5
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7G4G6F8G5G3F2H4,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7G4G6F8H5,1.0,1.0,93.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7G4G6F8H5H6,1.0,1.0,94.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7G4G6F8H5H6G5,1.0,1.0,95.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7G4G6F8H5H6G5H3,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7G4G6H6,3.0,1.0,97.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7G4G6H6G7,3.0,1.0,98.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7G4G6H6G7F2,3.0,1.0,99.0,101.0,103.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7G4G6H6G7F2E1,1.0,1.0,100.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7G4G6H6G7F2E1F1,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7G4G6H6G7F2H7,1.0,1.0,102.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7G4G6H6G7F2H7H8,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7G4G6H6G7F2H3,1.0,1.0,104.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3C7B8F7G4G6H6G7F2H3H5,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3F8,1.0,2.0,106.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3F8B7,1.0,2.0,107.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3F8B7F2,1.0,2.0,108.0,115.0,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3F8B7F2E1,1.0,1.0,109.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3F8B7F2E1F1,1.0,1.0,110.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3F8B7F2E1F1A3,1.0,1.0,111.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8B6A7C8E8A2F3F8B7F2E1F1A3A8,1.0,1.0,112.0,,,,,
