,num4black,num4white,0,1,2,3
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8C7C8E8G8,4.0,1.0,166.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8C7C8E8G8G6,4.0,1.0,167.0,486.0,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8C7C8E8G8G6H5,2.0,1.0,168.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8C7C8E8G8G6H5H6,2.0,1.0,169.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8C7C8E8G8G6H5H6B4,2.0,1.0,170.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8C7C8E8G8G6H5H6B4B3,2.0,1.0,171.0,645.0,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8C7C8E8G8G6H5H6B4B3A6,1.0,3.0,172.0,396.0,430.0,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8C7C8E8G8G6H5H6B4B3A6A4,1.0,1.0,173.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8C7C8E8G8G6H5H6B4B3A6A4B8,1.0,1.0,,,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5G4,1.0,13.0,175.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5G4E2,1.0,13.0,176.0,261.0,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5G4E2H6,1.0,8.0,177.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5G4E2H6F3,1.0,8.0,178.0,217.0,641.0,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5G4E2H6F3G3,1.0,5.0,179.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5G4E2H6F3G3B4,1.0,5.0,180.0,395.0,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5G4E2H6F3G3B4G6,1.0,4.0,181.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5G4E2H6F3G3B4G6C2,1.0,4.0,182.0,612.0,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5G4E2H6F3G3B4G6C2E8,1.0,3.0,183.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5G4E2H6F3G3B4G6C2E8D2,1.0,3.0,184.0,493.0,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5G4E2H6F3G3B4G6C2E8D2E1,1.0,2.0,185.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5G4E2H6F3G3B4G6C2E8D2E1H4,1.0,2.0,186.0,537.0,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5G4E2H6F3G3B4G6C2E8D2E1H4H5,1.0,1.0,187.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5G4E2H6F3G3B4G6C2E8D2E1H4H5H7,1.0,1.0,188.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5G4E2H6F3G3B4G6C2E8D2E1H4H5H7C8,1.0,1.0,,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8D8,1.0,6.0,190.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8D8C5,1.0,6.0,191.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8D8C5B4,1.0,6.0,192.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8D8C5B4C8,1.0,6.0,193.0,203.0,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8D8C5B4C8B8,2.0,1.0,194.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8D8C5B4C8B8C7,2.0,1.0,195.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8D8C5B4C8B8C7B6,2.0,1.0,196.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8D8C5B4C8B8C7B6B3,2.0,1.0,197.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8D8C5B4C8B8C7B6B3C2,2.0,1.0,198.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8D8C5B4C8B8C7B6B3C2B5,2.0,1.0,199.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8D8C5B4C8B8C7B6B3C2B5E2,2.0,1.0,200.0,613.0,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8D8C5B4C8B8C7B6B3C2B5E2D2,1.0,2.0,201.0,399.0,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8D8C5B4C8B8C7B6B3C2B5E2D2F2,2.0,1.0,202.0,516.0,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8D8C5B4C8B8C7B6B3C2B5E2D2F2A6,1.0,1.0,,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8D8C5B4C8C7,1.0,5.0,204.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8D8C5B4C8C7G8,1.0,5.0,205.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8D8C5B4C8C7G8D2,1.0,5.0,206.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8D8C5B4C8C7G8D2C1,1.0,5.0,207.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8D8C5B4C8C7G8D2C1E2,1.0,5.0,208.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8D8C5B4C8C7G8D2C1E2B5,1.0,5.0,209.0,432.0,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8D8C5B4C8C7G8D2C1E2B5G4,1.0,2.0,210.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8D8C5B4C8C7G8D2C1E2B5G4F3,1.0,2.0,211.0,598.0,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8D8C5B4C8C7G8D2C1E2B5G4F3G3,1.0,1.0,212.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8D8C5B4C8C7G8D2C1E2B5G4F3G3A3,1.0,1.0,,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6E2C6D2C8B3G4G3H3G6B4E7H6,2.0,1.0,214.0,648.0,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6E2C6D2C8B3G4G3H3G6B4E7H6A5,1.0,2.0,215.0,275.0,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6E2C6D2C8B3G4G3H3G6B4E7H6A5D8,1.0,1.0,216.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6E2C6D2C8B3G4G3H3G6B4E7H6A5D8B5,1.0,1.0,,,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5G4E2H6F3B6,1.0,2.0,218.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5G4E2H6F3B6H3,1.0,2.0,219.0,481.0,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5G4E2H6F3B6H3C8,1.0,1.0,220.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5G4E2H6F3B6H3C8C7,1.0,1.0,221.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5G4E2H6F3B6H3C8C7G6,1.0,1.0,,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6E2C6D2C8B3G4G3H3G6B4E7C2D8C1,1.0,1.0,223.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6E2C6D2C8B3G4G3H3G6B4E7C2D8C1A3,1.0,1.0,,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8F2E2G6C7H4B4,1.0,3.0,225.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8F2E2G6C7H4B4G4,1.0,3.0,226.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8F2E2G6C7H4B4G4B6,1.0,3.0,227.0,359.0,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8F2E2G6C7H4B4G4B6E1,1.0,2.0,228.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8F2E2G6C7H4B4G4B6E1B3,1.0,2.0,229.0,552.0,,
