,num4black,num4white,0,1,2
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7D8G3F7C7H4G6,1.0,1.0,132.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7D8G3F7C7H4G6H5,1.0,1.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7H3G3H4B2A7C8G2,1.0,1.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7D8G3F7C7H4B2G2,1.0,1.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H3G3H4B2A7,2.0,1.0,136.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H3G3H4B2A7C8,2.0,1.0,137.0,139.0,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H3G3H4B2A7C8F7,1.0,1.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7H3G3H4B2G2G6A7,1.0,1.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7H3G3H4B2A7C8G2,1.0,1.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7D8G3F7C7H4H3,1.0,1.0,141.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7D8G3F7C7H4H3A7,1.0,1.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6E1F1D1F2D7G4G5E7D8G3F7C7H4B2G2,1.0,1.0,,,
