,num4black,num4white,0,1,2,3,4,5,6,7
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5G3F1H6F2E7B5G6C5G4A4D2H3D1C7,1.0,1.0,4471.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5G3F1H6F2E7B5G6C5G4A4D2H3D1C7D7,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2C5H3D1B6E7C7C6,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3D7C8A4C2E1,1.0,1.0,4474.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3D7C8A4C2E1C7,1.0,1.0,4475.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3D7C8A4C2E1C7E2,1.0,1.0,4476.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3D7C8A4C2E1C7E2G3,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H5F7H6G3A5C2F8D1E7H4H3G7,1.0,2.0,4478.0,5385.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H5F7H6G3A5C2F8D1E7H4H3G7F1,2.0,1.0,4479.0,4513.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H5F7H6G3A5C2F8D1E7H4H3G7F1E2,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5B3D2E6B6A3D7G3,1.0,1.0,4481.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5B3D2E6B6A3D7G3E7,1.0,1.0,4482.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5B3D2E6B6A3D7G3E7C1,1.0,1.0,4483.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5B3D2E6B6A3D7G3E7C1D1,1.0,1.0,4484.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5B3D2E6B6A3D7G3E7C1D1F7,1.0,1.0,4485.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5B3D2E6B6A3D7G3E7C1D1F7H4,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3C5E2H4H5H6D1C1E1F7,1.0,1.0,4487.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3C5E2H4H5H6D1C1E1F7G3,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6F8E2B3C7G3H5A5,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2F7A5D1B1H6,1.0,1.0,4490.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2F7A5D1B1H6C6,1.0,1.0,4491.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2F7A5D1B1H6C6C5,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6C7C8A4H3C1H4,2.0,1.0,4493.0,4777.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6C7C8A4H3C1H4F1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5F1G3G6G4H6C2H5H4H3F7E8G8C5E1D7,1.0,1.0,4495.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5F1G3G6G4H6C2H5H4H3F7E8G8C5E1D7E2,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H5F7H6G3F8H4H3E2C2B3E7E1C1,1.0,1.0,4497.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H5F7H6G3F8H4H3E2C2B3E7E1C1G2,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6F8G3D1F1B6A4,1.0,1.0,4499.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6F8G3D1F1B6A4F7,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3F7A5C1E7E8F8,1.0,1.0,4501.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3F7A5C1E7E8F8G8,1.0,1.0,4502.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3F7A5C1E7E8F8G8C7,1.0,1.0,4503.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3F7A5C1E7E8F8G8C7C5,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H5F7H6G3B5E2D1E1C2C1E7H4H3,1.0,1.0,4505.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H5F7H6G3B5E2D1E1C2C1E7H4H3B1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3F7A5C1E8E2,1.0,1.0,4507.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3F7A5C1E8E2E7,1.0,1.0,4508.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3F7A5C1E8E2E7B3,1.0,1.0,4509.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3F7A5C1E8E2E7B3D7,1.0,1.0,4510.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3F7A5C1E8E2E7B3D7A4,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6B6H6G3H5C7D8F1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6B6H3C7D8H4H6G2,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H5F7H6G3A5C2F8D1E7H4H3G7F1D8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1G6A5D2C5B5D7C1A4A6B1H5,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2C7C6E2G5G6G4H5F7H6G3F1H4A5,1.0,1.0,4516.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2C7C6E2G5G6G4H5F7H6G3F1H4A5H7,1.0,1.0,4517.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2C7C6E2G5G6G4H5F7H6G3F1H4A5H7B5,1.0,1.0,4518.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2C7C6E2G5G6G4H5F7H6G3F1H4A5H7B5C2,1.0,1.0,4519.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2C7C6E2G5G6G4H5F7H6G3F1H4A5H7B5C2C5,1.0,1.0,4520.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2C7C6E2G5G6G4H5F7H6G3F1H4A5H7B5C2C5D2,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1G6A5D2C5B5D7B3C1E7E1H5,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5B3D2E6B6A3D7C8A4G4G3C7,1.0,1.0,4523.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5B3D2E6B6A3D7C8A4G4G3C7E7,1.0,1.0,4524.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5B3D2E6B6A3D7C8A4G4G3C7E7E1,1.0,1.0,4525.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5B3D2E6B6A3D7C8A4G4G3C7E7E1C1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1G6A5D2C5H5D7C8C1G4H4,1.0,1.0,4527.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1G6A5D2C5H5D7C8C1G4H4B3,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6B6C1F1B3C7E8A3,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5B3D2E6B6A3D7C8A4C7,1.0,1.0,4530.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5B3D2E6B6A3D7C8A4C7C1,1.0,1.0,4531.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5B3D2E6B6A3D7C8A4C7C1G4,1.0,1.0,4532.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5B3D2E6B6A3D7C8A4C7C1G4E7,1.0,1.0,4533.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5B3D2E6B6A3D7C8A4C7C1G4E7G3,1.0,1.0,4534.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5B3D2E6B6A3D7C8A4C7C1G4E7G3A2,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3F7A5C1C7B3E2F1,1.0,2.0,4536.0,4825.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3F7A5C1C7B3E2F1C2,1.0,1.0,4537.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3F7A5C1C7B3E2F1C2C6,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2E2G3A4C6F1,1.0,1.0,4539.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2E2G3A4C6F1C1,1.0,1.0,4540.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2E2G3A4C6F1C1A3,1.0,1.0,4541.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2E2G3A4C6F1C1A3D1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5D2E6C1A3A5E1D1A4F1A6E7,1.0,1.0,4543.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5D2E6C1A3A5E1D1A4F1A6E7D7,1.0,1.0,4544.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5D2E6C1A3A5E1D1A4F1A6E7D7D8,1.0,1.0,4545.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5D2E6C1A3A5E1D1A4F1A6E7D7D8F8,1.0,1.0,4546.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5D2E6C1A3A5E1D1A4F1A6E7D7D8F8B3,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2C5H3F7F8H7,1.0,1.0,4548.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2C5H3F7F8H7E7,1.0,1.0,4549.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2C5H3F7F8H7E7D7,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5E6D2B3B6A3D7C7A4A6A2E1E7G5,1.0,1.0,4551.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5B5E6D2B3B6A3D7C7A4A6A2E1E7G5C1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6C1F1G3B6A5D1,1.0,1.0,4553.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6C1F1G3B6A5D1E8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6F1B6B3A4C1E8A3A2,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5D2E6B5B3B6A3D7E7C7G3A4C1E1G5,1.0,1.0,4556.0,,,,,,,
F5D6C3D3C4F4F6B4C2F3E3E2C6F2C5D2E6B5B3B6A3D7E7C7G3A4C1E1G5F8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5D2G3B6E1G6F7G4C5B5D7B3D1C7,1.0,1.0,4558.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5D2G3B6E1G6F7G4C5B5D7B3D1C7E7,1.0,1.0,4559.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5D2G3B6E1G6F7G4C5B5D7B3D1C7E7F2,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6G3D8H5A3C7F7B6,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1E2E8F8D8A3C7,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5G3F2B3D2G4G6B6H5H3C5F7F8C1H4,1.0,1.0,4563.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5G3F2B3D2G4G6B6H5H3C5F7F8C1H4F1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6F8E2B3C7A6G3,1.0,1.0,4565.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6F8E2B3C7A6G3C8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1G6A5D2C5H3C1H4D7C8E7,1.0,1.0,4567.0,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1G6A5D2C5H3C1H4D7C8E7D8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C1A5F7C7B3E2C6D7,1.0,1.0,4569.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C1A5F7C7B3E2C6D7F1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C6E2C1E1A5F7,1.0,1.0,4571.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C6E2C1E1A5F7A3,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C6A3C1F1E2F7,1.0,1.0,4573.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C6A3C1F1E2F7E8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H5F7H6G3A5H3E7C2C6C7D7E8,2.0,1.0,4575.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H5F7H6G3A5H3E7C2C6C7D7E8D8,2.0,1.0,4576.0,5274.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H5F7H6G3A5H3E7C2C6C7D7E8D8C8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5C1C5B3E1C6C7B6D7D8C8,1.0,1.0,4578.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5C1C5B3E1C6C7B6D7D8C8E8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5D8F1C2E2C7C6F7C1B2,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6F8E2B3C7H5F1C1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3A4C2E1,1.0,1.0,4582.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3A4C2E1D1,1.0,1.0,4583.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3A4C2E1D1E2,1.0,1.0,4584.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3A4C2E1D1E2G1,1.0,1.0,4585.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3A4C2E1D1E2G1D7,1.0,1.0,4586.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3A4C2E1D1E2G1D7G3,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1E2G3F1C6A3,1.0,1.0,4588.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1E2G3F1C6A3E1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1G6A5D2C5H3C1H4G4B5H6,2.0,1.0,4590.0,4665.0,,,,,,
F5D6C3D3C4F4F6B4C2E2C6E6E3F3G5F2G3B6D1G6A5D2C5H3C1H4G4B5H6E1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2C7C6E2G5G6G4H5F7H6G3F1H4H3C2B3A4C1D2,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2C5H3F7F8E7,1.0,1.0,4593.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2C5H3F7F8E7H4,1.0,1.0,4594.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2C5H3F7F8E7H4D1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6A4B3E2C1E1A5A6,1.0,1.0,4596.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6A4B3E2C1E1A5A6A3,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5C1C5B3D7C8A4E2,2.0,1.0,4598.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5C1C5B3D7C8A4E2H5,2.0,1.0,4599.0,4610.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5C1C5B3D7C8A4E2H5H4,1.0,1.0,4600.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5C1C5B3D7C8A4E2H5H4H3,1.0,1.0,4601.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5C1C5B3D7C8A4E2H5H4H3H6,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3F7H6C6C5B6C7A5A6,2.0,1.0,4603.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3F7H6C6C5B6C7A5A6E8,2.0,1.0,4604.0,4653.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3F7H6C6C5B6C7A5A6E8D7,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2C5C6H6D1F1F8H5A5C7C8,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H5F7H6G3B5E2D1E1C2C1E7H4C5,2.0,1.0,4607.0,5144.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H5F7H6G3B5E2D1E1C2C1E7H4C5H7,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5C1E1C2E2C5F7G3H6D1H3G2,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3H3C1D1E2B1B3C5C2C6B6,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5C1C5B3D7C8A4E2H5C7,1.0,1.0,4611.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5C1C5B3D7C8A4E2H5C7H4,1.0,1.0,4612.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5C1C5B3D7C8A4E2H5C7H4H3,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1H5F7B5H6B3C2C6C5E2B6E1A5,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5E7C5B3E1C6A3A6A5A4A7G2,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3F7A6C5C6H3H6,1.0,1.0,4616.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3F7A6C5C6H3H6A4,1.0,1.0,4617.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3F7A6C5C6H3H6A4A3,1.0,1.0,4618.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3F7A6C5C6H3H6A4A3A5,1.0,1.0,4619.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3F7A6C5C6H3H6A4A3A5B6,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2E2G3A3F7C1H6D8,1.0,1.0,4621.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2E2G3A3F7C1H6D8C7,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1F1C6A3E2H5,1.0,1.0,4623.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1F1C6A3E2H5A6,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3C5E2H4H5H6E1C1D1F7,1.0,1.0,4625.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1E7B5B3C5E2H4H5H6E1C1D1F7G3,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1F1G3E2D8A3,1.0,1.0,4627.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2A4C1F1G3E2D8A3C7,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2E2C1E1G3F1,1.0,2.0,4629.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2E2C1E1G3F1E8,1.0,2.0,4630.0,5366.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2E2C1E1G3F1E8A4,1.0,1.0,4631.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5B3C5C2E2C1E1G3F1E8A4C7,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5F1G3G6G4H6C2H5H4H3F7C5E1,1.0,1.0,4633.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5F1G3G6G4H6C2H5H4H3F7C5E1D1,1.0,1.0,4634.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5F1G3G6G4H6C2H5H4H3F7C5E1D1C6,1.0,1.0,4635.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5F1G3G6G4H6C2H5H4H3F7C5E1D1C6F8,1.0,1.0,4636.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5F1G3G6G4H6C2H5H4H3F7C5E1D1C6F8C1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6B6C1F7A3C7D8E1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2F7C5B3E8A6,1.0,2.0,4639.0,5172.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2F7C5B3E8A6A4,2.0,1.0,4640.0,4783.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4F1C1B5G3E1C2E2F7C5B3E8A6A4C6,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5C2E2C5C6C7C8A4H3F8E8D1,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2H3F7C5C6,1.0,1.0,4643.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2H3F7C5C6B3,1.0,1.0,4644.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2H3F7C5C6B3E1,1.0,1.0,4645.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2H3F7C5C6B3E1A4,1.0,1.0,4646.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C2H3F7C5C6B3E1A4E2,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5E8F1B3C5F7A4H5G3E2H4,1.0,1.0,4648.0,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4E7D7B5E8F1B3C5F7A4H5G3E2H4C6,1.0,1.0,,,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H5F7H6G3B5E2D1E1C1C5F1,2.0,1.0,4650.0,5193.0,,,,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H5F7H6G3B5E2D1E1C1C5F1H3,1.0,1.0,4651.0,,,,,,,
